year,state,type,energySrc,amount,region
2010,SC,"Combined Heat and Power, Electric Power",Total,769683,Southeast,,,,,
2010,SC,"Combined Heat and Power, Electric Power",Coal,125528,Southeast,,,,,
2010,SC,"Combined Heat and Power, Electric Power",Natural Gas,644155,Southeast,,,,,
2010,SC,"Combined Heat and Power, Electric Power",Petroleum,0,Southeast,,,,,
2010,SC,"Combined Heat and Power, Commercial Power",Total,2083,Southeast,,,,,
2010,SC,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,1013,Southeast,,,,,
2010,SC,"Combined Heat and Power, Commercial Power",Natural Gas,402,Southeast,,,,,
2010,SC,"Combined Heat and Power, Commercial Power",Petroleum,668,Southeast,,,,,
2011,SC,Total Electric Power Industry,Total,102972567.17,Southeast,,,,,
2011,SC,Total Electric Power Industry,Coal,34168548.97,Southeast,,,,,
2011,SC,Total Electric Power Industry,Hydroelectric Conventional,1554181,Southeast,,,,,
2011,SC,Total Electric Power Industry,Natural Gas,12936342.59,Southeast,,,,,
2011,SC,Total Electric Power Industry,Nuclear,52902576,Southeast,,,,,
2011,SC,Total Electric Power Industry,Other,60335.28,Southeast,,,,,
2011,SC,Total Electric Power Industry,Other Biomass,141094,Southeast,,,,,
2011,SC,Total Electric Power Industry,Petroleum,111558.17,Southeast,,,,,
2011,SC,Total Electric Power Industry,Pumped Storage,890143,Southeast,,,,,
2011,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,1988074.16,Southeast,,,,,
2011,SC,"Electric Generators, Independent Power Producers",Total,805846,Southeast,,,,,
2011,SC,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,42820,Southeast,,,,,
2011,SC,"Electric Generators, Independent Power Producers",Natural Gas,741260,Southeast,,,,,
2011,SC,"Electric Generators, Independent Power Producers",Other Biomass,21766,Southeast,,,,,
2011,SC,"Electric Generators, Independent Power Producers",Petroleum,0,Southeast,,,,,
2011,SC,"Electric Generators, Electric Utilities",Total,99328278,Southeast,,,,,
2011,SC,"Electric Generators, Electric Utilities",Coal,33771534.75,Southeast,,,,,
2011,SC,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1511339,Southeast,,,,,
2011,SC,"Electric Generators, Electric Utilities",Natural Gas,11522364.94,Southeast,,,,,
2011,SC,"Electric Generators, Electric Utilities",Nuclear,52902576,Southeast,,,,,
2011,SC,"Electric Generators, Electric Utilities",Other,0,Southeast,,,,,
2011,SC,"Electric Generators, Electric Utilities",Other Biomass,119328,Southeast,,,,,
2011,SC,"Electric Generators, Electric Utilities",Petroleum,100864.89,Southeast,,,,,
2011,SC,"Electric Generators, Electric Utilities",Pumped Storage,890143,Southeast,,,,,
2011,SC,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,290413.42,Southeast,,,,,
2011,SC,"Combined Heat and Power, Industrial Power",Total,2052600.44,Southeast,,,,,
2011,SC,"Combined Heat and Power, Industrial Power",Coal,262399.22,Southeast,,,,,
2011,SC,"Combined Heat and Power, Industrial Power",Natural Gas,21547.93,Southeast,,,,,
2011,SC,"Combined Heat and Power, Industrial Power",Other,60335.28,Southeast,,,,,
2011,SC,"Combined Heat and Power, Industrial Power",Petroleum,10657.29,Southeast,,,,,
2011,SC,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,1697660.74,Southeast,,,,,
2011,SC,"Combined Heat and Power, Electric Power",Total,785784.73,Southeast,,,,,
2011,SC,"Combined Heat and Power, Electric Power",Coal,134615,Southeast,,,,,
2011,SC,"Combined Heat and Power, Electric Power",Natural Gas,651169.73,Southeast,,,,,
2011,SC,"Combined Heat and Power, Electric Power",Petroleum,0,Southeast,,,,,
2011,SC,"Combined Heat and Power, Commercial Power",Total,58,Southeast,,,,,
2011,SC,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,22,Southeast,,,,,
2011,SC,"Combined Heat and Power, Commercial Power",Natural Gas,0,Southeast,,,,,
2011,SC,"Combined Heat and Power, Commercial Power",Petroleum,36,Southeast,,,,,
2012,SC,Total Electric Power Industry,Total,96755682,Southeast,,,,,
2012,SC,Total Electric Power Industry,Coal,28396145,Southeast,,,,,
2012,SC,Total Electric Power Industry,Pumped Storage,896033,Southeast,,,,,
2012,SC,Total Electric Power Industry,Hydroelectric Conventional,1420272,Southeast,,,,,
2012,SC,Total Electric Power Industry,Natural Gas,14331879,Southeast,,,,,
2012,SC,Total Electric Power Industry,Nuclear,51145302,Southeast,,,,,
2012,SC,Total Electric Power Industry,Other,106246,Southeast,,,,,
2012,SC,Total Electric Power Industry,Petroleum,108399,Southeast,,,,,
2012,SC,Total Electric Power Industry,Other Biomass,202520,Southeast,,,,,
2012,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,1940953,Southeast,,,,,
2012,SC,"Combined Heat and Power, Industrial Power",Total,1964194,Southeast,,,,,
2012,SC,"Combined Heat and Power, Industrial Power",Coal,161459,Southeast,,,,,
2012,SC,"Combined Heat and Power, Industrial Power",Natural Gas,90611,Southeast,,,,,
2012,SC,"Combined Heat and Power, Industrial Power",Other,58099,Southeast,,,,,
2012,SC,"Combined Heat and Power, Industrial Power",Petroleum,8209,Southeast,,,,,
2012,SC,"Combined Heat and Power, Industrial Power",Other Biomass,68482,Southeast,,,,,
2012,SC,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,1577334,Southeast,,,,,
2012,SC,"Combined Heat and Power, Commercial Power",Total,210,Southeast,,,,,
2012,SC,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,143,Southeast,,,,,
2012,SC,"Combined Heat and Power, Commercial Power",Natural Gas,0,Southeast,,,,,
2012,SC,"Combined Heat and Power, Commercial Power",Petroleum,67,Southeast,,,,,
2012,SC,"Combined Heat and Power, Electric Power",Total,822413,Southeast,,,,,
2012,SC,"Combined Heat and Power, Electric Power",Coal,26198,Southeast,,,,,
2012,SC,"Combined Heat and Power, Electric Power",Natural Gas,727386,Southeast,,,,,
2012,SC,"Combined Heat and Power, Electric Power",Other,48147,Southeast,,,,,
2012,SC,"Combined Heat and Power, Electric Power",Petroleum,1534,Southeast,,,,,
2012,SC,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,19149,Southeast,,,,,
2012,SC,"Electric Generators, Independent Power Producers",Total,1147096,Southeast,,,,,
2012,SC,"Electric Generators, Independent Power Producers",Coal,0,Southeast,,,,,
2012,SC,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,53234,Southeast,,,,,
2012,SC,"Electric Generators, Independent Power Producers",Natural Gas,1073305,Southeast,,,,,
2012,SC,"Electric Generators, Independent Power Producers",Petroleum,0,Southeast,,,,,
2012,SC,"Electric Generators, Independent Power Producers",Other Biomass,20557,Southeast,,,,,
2012,SC,"Electric Generators, Electric Utilities",Total,92821769,Southeast,,,,,
2012,SC,"Electric Generators, Electric Utilities",Coal,28208487,Southeast,,,,,
2012,SC,"Electric Generators, Electric Utilities",Pumped Storage,896033,Southeast,,,,,
2012,SC,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1366895,Southeast,,,,,
2012,SC,"Electric Generators, Electric Utilities",Natural Gas,12440578,Southeast,,,,,
2012,SC,"Electric Generators, Electric Utilities",Nuclear,51145302,Southeast,,,,,
2012,SC,"Electric Generators, Electric Utilities",Petroleum,98589,Southeast,,,,,
2012,SC,"Electric Generators, Electric Utilities",Other Biomass,113481,Southeast,,,,,
2012,SC,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,344470,Southeast,,,,,
2013,SC,Total Electric Power Industry,Total,95249893.97,Southeast,,,,,
2013,SC,Total Electric Power Industry,Coal,24407147.78,Southeast,,,,,
2013,SC,Total Electric Power Industry,Hydroelectric Conventional,3160274,Southeast,,,,,
2013,SC,Total Electric Power Industry,Natural Gas,11834074.18,Southeast,,,,,
2013,SC,Total Electric Power Industry,Nuclear,54251968,Southeast,,,,,
2013,SC,Total Electric Power Industry,Other,62006.96,Southeast,,,,,
2013,SC,Total Electric Power Industry,Other Biomass,212896.28,Southeast,,,,,
2013,SC,Total Electric Power Industry,Petroleum,103346.23,Southeast,,,,,
2013,SC,Total Electric Power Industry,Pumped Storage,794922,Southeast,,,,,
2013,SC,Total Electric Power Industry,Solar Thermal and Photovoltaic,115,Southeast,,,,,
2013,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,2012987.54,Southeast,,,,,
2013,SC,"Electric Generators, Independent Power Producers",Total,516429,Southeast,,,,,
2013,SC,"Electric Generators, Independent Power Producers",Coal,0,Southeast,,,,,
2013,SC,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,100286,Southeast,,,,,
2013,SC,"Electric Generators, Independent Power Producers",Natural Gas,390821,Southeast,,,,,
2013,SC,"Electric Generators, Independent Power Producers",Other Biomass,17765,Southeast,,,,,
2013,SC,"Electric Generators, Independent Power Producers",Petroleum,0,Southeast,,,,,
2013,SC,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,115,Southeast,,,,,
2013,SC,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,7442,Southeast,,,,,
2013,SC,"Electric Generators, Electric Utilities",Total,91795731.96,Southeast,,,,,
2013,SC,"Electric Generators, Electric Utilities",Coal,24248292.02,Southeast,,,,,
2013,SC,"Electric Generators, Electric Utilities",Hydroelectric Conventional,3056127,Southeast,,,,,
2013,SC,"Electric Generators, Electric Utilities",Natural Gas,10504596.66,Southeast,,,,,
2013,SC,"Electric Generators, Electric Utilities",Nuclear,54251968,Southeast,,,,,
2013,SC,"Electric Generators, Electric Utilities",Other Biomass,127134.96,Southeast,,,,,
2013,SC,"Electric Generators, Electric Utilities",Petroleum,90979.75,Southeast,,,,,
2013,SC,"Electric Generators, Electric Utilities",Pumped Storage,794922,Southeast,,,,,
2013,SC,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,311555.57,Southeast,,,,,
2013,SC,"Combined Heat and Power, Industrial Power",Total,1984461.38,Southeast,,,,,
2013,SC,"Combined Heat and Power, Industrial Power",Coal,158855.76,Southeast,,,,,
2013,SC,"Combined Heat and Power, Industrial Power",Natural Gas,58187.89,Southeast,,,,,
2013,SC,"Combined Heat and Power, Industrial Power",Other,56567.99,Southeast,,,,,
2013,SC,"Combined Heat and Power, Industrial Power",Other Biomass,67996.32,Southeast,,,,,
2013,SC,"Combined Heat and Power, Industrial Power",Petroleum,9334.83,Southeast,,,,,
2013,SC,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,1633518.59,Southeast,,,,,
2013,SC,"Combined Heat and Power, Electric Power",Total,944381.63,Southeast,,,,,
2013,SC,"Combined Heat and Power, Electric Power",Natural Gas,875598.63,Southeast,,,,,
2013,SC,"Combined Heat and Power, Electric Power",Other,5438.97,Southeast,,,,,
2013,SC,"Combined Heat and Power, Electric Power",Petroleum,2872.65,Southeast,,,,,
2013,SC,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,60471.38,Southeast,,,,,
2013,SC,"Combined Heat and Power, Commercial Power",Total,8890,Southeast,,,,,
2013,SC,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,3861,Southeast,,,,,
2013,SC,"Combined Heat and Power, Commercial Power",Natural Gas,4870,Southeast,,,,,
2013,SC,"Combined Heat and Power, Commercial Power",Petroleum,159,Southeast,,,,,
2014,SC,Total Electric Power Industry,Total,97158464.93,Southeast,,,,,
2014,SC,Total Electric Power Industry,Coal,28914306.8,Southeast,,,,,
2014,SC,Total Electric Power Industry,Pumped Storage,884495,Southeast,,,,,
2014,SC,Total Electric Power Industry,Hydroelectric Conventional,2569126,Southeast,,,,,
2014,SC,Total Electric Power Industry,Natural Gas,11406640.03,Southeast,,,,,
2014,SC,Total Electric Power Industry,Nuclear,52418553,Southeast,,,,,
2014,SC,Total Electric Power Industry,Other,46265.08,Southeast,,,,,
2014,SC,Total Electric Power Industry,Petroleum,245573.75,Southeast,,,,,
2014,SC,Total Electric Power Industry,Solar Thermal and Photovoltaic,4785,Southeast,,,,,
2014,SC,Total Electric Power Industry,Other Biomass,194058.7,Southeast,,,,,
2014,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,2243651.57,Southeast,,,,,
2014,SC,"Combined Heat and Power, Industrial Power",Total,1895298.88,Southeast,,,,,
2014,SC,"Combined Heat and Power, Industrial Power",Coal,166789.04,Southeast,,,,,
2014,SC,"Combined Heat and Power, Industrial Power",Natural Gas,30344.53,Southeast,,,,,
2014,SC,"Combined Heat and Power, Industrial Power",Other,41488,Southeast,,,,,
2014,SC,"Combined Heat and Power, Industrial Power",Petroleum,9957.89,Southeast,,,,,
2014,SC,"Combined Heat and Power, Industrial Power",Other Biomass,50357.3,Southeast,,,,,
2014,SC,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,1596362.13,Southeast,,,,,
2014,SC,"Combined Heat and Power, Commercial Power",Total,6189,Southeast,,,,,
2014,SC,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,2916,Southeast,,,,,
2014,SC,"Combined Heat and Power, Commercial Power",Natural Gas,3258,Southeast,,,,,
2014,SC,"Combined Heat and Power, Commercial Power",Petroleum,15,Southeast,,,,,
2014,SC,"Combined Heat and Power, Electric Power",Total,983639.71,Southeast,,,,,
2014,SC,"Combined Heat and Power, Electric Power",Natural Gas,911506.78,Southeast,,,,,
2014,SC,"Combined Heat and Power, Electric Power",Other,4777.08,Southeast,,,,,
2014,SC,"Combined Heat and Power, Electric Power",Petroleum,2797.49,Southeast,,,,,
2014,SC,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,64558.37,Southeast,,,,,
2014,SC,"Electric Generators, Independent Power Producers",Total,726333.56,Southeast,,,,,
2014,SC,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,74581,Southeast,,,,,
2014,SC,"Electric Generators, Independent Power Producers",Natural Gas,374745.9,Southeast,,,,,
2014,SC,"Electric Generators, Independent Power Producers",Petroleum,14059.1,Southeast,,,,,
2014,SC,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,4785,Southeast,,,,,
2014,SC,"Electric Generators, Independent Power Producers",Other Biomass,15358.56,Southeast,,,,,
2014,SC,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,242804,Southeast,,,,,
2014,SC,"Electric Generators, Electric Utilities",Total,93547003.78,Southeast,,,,,
2014,SC,"Electric Generators, Electric Utilities",Coal,28747517.76,Southeast,,,,,
2014,SC,"Electric Generators, Electric Utilities",Pumped Storage,884495,Southeast,,,,,
2014,SC,"Electric Generators, Electric Utilities",Hydroelectric Conventional,2491629,Southeast,,,,,
2014,SC,"Electric Generators, Electric Utilities",Natural Gas,10086784.83,Southeast,,,,,
2014,SC,"Electric Generators, Electric Utilities",Nuclear,52418553,Southeast,,,,,
2014,SC,"Electric Generators, Electric Utilities",Petroleum,218744.27,Southeast,,,,,
2014,SC,"Electric Generators, Electric Utilities",Other Biomass,128342.84,Southeast,,,,,
2014,SC,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,339927.08,Southeast,,,,,
2015,SC,Total Electric Power Industry,Total,96532213,Southeast,,,,,
2015,SC,Total Electric Power Industry,Coal,22631173,Southeast,,,,,
2015,SC,Total Electric Power Industry,Pumped Storage,904379,Southeast,,,,,
2015,SC,Total Electric Power Industry,Hydroelectric Conventional,2564360,Southeast,,,,,
2015,SC,Total Electric Power Industry,Natural Gas,16549306,Southeast,,,,,
2015,SC,Total Electric Power Industry,Nuclear,53156320,Southeast,,,,,
2015,SC,Total Electric Power Industry,Other,48638,Southeast,,,,,
2015,SC,Total Electric Power Industry,Petroleum,193195,Southeast,,,,,
2015,SC,Total Electric Power Industry,Solar Thermal and Photovoltaic,4220,Southeast,,,,,
2015,SC,Total Electric Power Industry,Other Biomass,186386,Southeast,,,,,
2015,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,2102993,Southeast,,,,,
2015,SC,"Combined Heat and Power, Industrial Power",Total,1686305,Southeast,,,,,
2015,SC,"Combined Heat and Power, Industrial Power",Coal,143389,Southeast,,,,,
2015,SC,"Combined Heat and Power, Industrial Power",Natural Gas,37809,Southeast,,,,,
2015,SC,"Combined Heat and Power, Industrial Power",Other,44236,Southeast,,,,,
2015,SC,"Combined Heat and Power, Industrial Power",Petroleum,14732,Southeast,,,,,
2015,SC,"Combined Heat and Power, Industrial Power",Other Biomass,48762,Southeast,,,,,
2015,SC,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,1397378,Southeast,,,,,
2015,SC,"Combined Heat and Power, Commercial Power",Total,4059,Southeast,,,,,
2015,SC,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,2352,Southeast,,,,,
2015,SC,"Combined Heat and Power, Commercial Power",Natural Gas,1574,Southeast,,,,,
2015,SC,"Combined Heat and Power, Commercial Power",Petroleum,133,Southeast,,,,,
