year,state,type,energySrc,amount,region
2009,NJ,"Electric Generators, Independent Power Producers",Petroleum,166706,northeast
2009,NJ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,10707,northeast
2009,NJ,"Electric Generators, Independent Power Producers",Wind,20918,northeast
2009,NJ,"Electric Generators, Electric Utilities",Total,-186672,northeast
2009,NJ,"Electric Generators, Electric Utilities",Coal,12392,northeast
2009,NJ,"Electric Generators, Electric Utilities",Petroleum,2650,northeast
2009,NJ,"Electric Generators, Electric Utilities",Pumped Storage,-201714,northeast
2009,NJ,"combined Heat and Power, Industrial Power",Total,714602,northeast
2009,NJ,"combined Heat and Power, Industrial Power",Natural Gas,511641,northeast
2009,NJ,"combined Heat and Power, Industrial Power",Other,29897,northeast
2009,NJ,"combined Heat and Power, Industrial Power",Other Gases,169730,northeast
2009,NJ,"combined Heat and Power, Industrial Power",Petroleum,3334,northeast
2009,NJ,"combined Heat and Power, Electric Power",Total,8716571,northeast
2009,NJ,"combined Heat and Power, Electric Power",Coal,1957003,northeast
2009,NJ,"combined Heat and Power, Electric Power",Natural Gas,6450487,northeast
2009,NJ,"combined Heat and Power, Electric Power",Other,40369,northeast
2009,NJ,"combined Heat and Power, Electric Power",Other Biomass,164065,northeast
2009,NJ,"combined Heat and Power, Electric Power",Petroleum,104647,northeast
2009,NJ,"combined Heat and Power, Commercial Power",Total,385107,northeast
2009,NJ,"combined Heat and Power, Commercial Power",Natural Gas,80339,northeast
2009,NJ,"combined Heat and Power, Commercial Power",Other,132168,northeast
2009,NJ,"combined Heat and Power, Commercial Power",Other Biomass,171747,northeast
2009,NJ,"combined Heat and Power, Commercial Power",Petroleum,854,northeast
2010,NJ,Total Electric Power Industry,Total,65682494,northeast
2010,NJ,Total Electric Power Industry,Coal,6417891,northeast
2010,NJ,Total Electric Power Industry,Hydroelectric Conventional,18119,northeast
2010,NJ,Total Electric Power Industry,Natural Gas,24902230,northeast
2010,NJ,Total Electric Power Industry,Nuclear,32771305,northeast
2010,NJ,Total Electric Power Industry,Other,575255,northeast
2010,NJ,Total Electric Power Industry,Other Biomass,816317,northeast
2010,NJ,Total Electric Power Industry,Other Gases,106408,northeast
2010,NJ,Total Electric Power Industry,Petroleum,235004,northeast
2010,NJ,Total Electric Power Industry,Pumped Storage,-193772,northeast
2010,NJ,Total Electric Power Industry,Solar Thermal and Photovoltaic,21084,northeast
2010,NJ,Total Electric Power Industry,Wind,12653,northeast
2010,NJ,"Electric Generators, Independent Power Producers",Total,56686311,northeast
2010,NJ,"Electric Generators, Independent Power Producers",Coal,4336989,northeast
2010,NJ,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,18119,northeast
2010,NJ,"Electric Generators, Independent Power Producers",Natural Gas,18574669,northeast
2010,NJ,"Electric Generators, Independent Power Producers",Nuclear,32771305,northeast
2010,NJ,"Electric Generators, Independent Power Producers",Other,310505,northeast
2010,NJ,"Electric Generators, Independent Power Producers",Other Biomass,539917,northeast
2010,NJ,"Electric Generators, Independent Power Producers",Petroleum,101670,northeast
2010,NJ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,20485,northeast
2010,NJ,"Electric Generators, Independent Power Producers",Wind,12653,northeast
2010,NJ,"Electric Generators, Electric Utilities",Total,-186385,northeast
2010,NJ,"Electric Generators, Electric Utilities",Coal,0,northeast
2010,NJ,"Electric Generators, Electric Utilities",Petroleum,7005,northeast
2010,NJ,"Electric Generators, Electric Utilities",Pumped Storage,-193772,northeast
2010,NJ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,382,northeast
2010,NJ,"combined Heat and Power, Industrial Power",Total,740483,northeast
2010,NJ,"combined Heat and Power, Industrial Power",Natural Gas,539015,northeast
2010,NJ,"combined Heat and Power, Industrial Power",Other,95428,northeast
2010,NJ,"combined Heat and Power, Industrial Power",Other Gases,103637,northeast
2010,NJ,"combined Heat and Power, Industrial Power",Petroleum,2403,northeast
2010,NJ,"combined Heat and Power, Electric Power",Total,8040567,northeast
2010,NJ,"combined Heat and Power, Electric Power",Coal,2080902,northeast
2010,NJ,"combined Heat and Power, Electric Power",Natural Gas,5686188,northeast
2010,NJ,"combined Heat and Power, Electric Power",Other,39089,northeast
2010,NJ,"combined Heat and Power, Electric Power",Other Biomass,110650,northeast
2010,NJ,"combined Heat and Power, Electric Power",Petroleum,123737,northeast
2010,NJ,"combined Heat and Power, Commercial Power",Total,401517,northeast
2010,NJ,"combined Heat and Power, Commercial Power",Natural Gas,102358,northeast
2010,NJ,"combined Heat and Power, Commercial Power",Other,130233,northeast
2010,NJ,"combined Heat and Power, Commercial Power",Other Biomass,165749,northeast
2010,NJ,"combined Heat and Power, Commercial Power",Other Gases,2771,northeast
2010,NJ,"combined Heat and Power, Commercial Power",Petroleum,189,northeast
2010,NJ,"combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,217,northeast
2011,NJ,Total Electric Power Industry,Total,64694095.97,northeast
2011,NJ,Total Electric Power Industry,Coal,4155097.01,northeast
2011,NJ,Total Electric Power Industry,Hydroelectric Conventional,24407,northeast
2011,NJ,Total Electric Power Industry,Natural Gas,25201074.95,northeast
2011,NJ,Total Electric Power Industry,Nuclear,33606447,northeast
2011,NJ,Total Electric Power Industry,Other,643573.1,northeast
2011,NJ,Total Electric Power Industry,Other Biomass,876111.18,northeast
2011,NJ,Total Electric Power Industry,Other Gases,139175.18,northeast
2011,NJ,Total Electric Power Industry,Petroleum,165587.96,northeast
2011,NJ,Total Electric Power Industry,Pumped Storage,-196778,northeast
2011,NJ,Total Electric Power Industry,Solar Thermal and Photovoltaic,68877.61,northeast
2011,NJ,Total Electric Power Industry,Wind,10523,northeast
2011,NJ,"Electric Generators, Independent Power Producers",Total,56017777.79,northeast
2011,NJ,"Electric Generators, Independent Power Producers",Coal,2562110.18,northeast
2011,NJ,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,24407,northeast
2011,NJ,"Electric Generators, Independent Power Producers",Natural Gas,18768405.22,northeast
2011,NJ,"Electric Generators, Independent Power Producers",Nuclear,33606447,northeast
2011,NJ,"Electric Generators, Independent Power Producers",Other,383223.76,northeast
2011,NJ,"Electric Generators, Independent Power Producers",Other Biomass,537880.51,northeast
2011,NJ,"Electric Generators, Independent Power Producers",Petroleum,83790.94,northeast
2011,NJ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,40990.18,northeast
2011,NJ,"Electric Generators, Independent Power Producers",Wind,10523,northeast
2011,NJ,"Electric Generators, Electric Utilities",Total,-173470,northeast
2011,NJ,"Electric Generators, Electric Utilities",Coal,0,northeast
2011,NJ,"Electric Generators, Electric Utilities",Petroleum,3813,northeast
2011,NJ,"Electric Generators, Electric Utilities",Pumped Storage,-196778,northeast
2011,NJ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,19495,northeast
2011,NJ,"combined Heat and Power, Industrial Power",Total,810987.91,northeast
2011,NJ,"combined Heat and Power, Industrial Power",Natural Gas,493283.98,northeast
2011,NJ,"combined Heat and Power, Industrial Power",Other,122314,northeast
2011,NJ,"combined Heat and Power, Industrial Power",Other Gases,135756.4,northeast
2011,NJ,"combined Heat and Power, Industrial Power",Petroleum,59633.53,northeast
2011,NJ,"combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,0,northeast
2011,NJ,"combined Heat and Power, Electric Power",Total,7529822.66,northeast
2011,NJ,"combined Heat and Power, Electric Power",Coal,1592986.84,northeast
2011,NJ,"combined Heat and Power, Electric Power",Natural Gas,5818343.02,northeast
2011,NJ,"combined Heat and Power, Electric Power",Other Biomass,100940,northeast
2011,NJ,"combined Heat and Power, Electric Power",Petroleum,17552.8,northeast
2011,NJ,"combined Heat and Power, Commercial Power",Total,508977.61,northeast
2011,NJ,"combined Heat and Power, Commercial Power",Natural Gas,121042.73,northeast
2011,NJ,"combined Heat and Power, Commercial Power",Other,138035.34,northeast
2011,NJ,"combined Heat and Power, Commercial Power",Other Biomass,237290.66,northeast
2011,NJ,"combined Heat and Power, Commercial Power",Other Gases,3418.77,northeast
2011,NJ,"combined Heat and Power, Commercial Power",Petroleum,797.68,northeast
2011,NJ,"combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,8392.43,northeast
2012,NJ,Total Electric Power Industry,Total,65263408,northeast
2012,NJ,Total Electric Power Industry,Coal,1897475,northeast
2012,NJ,Total Electric Power Industry,Pumped Storage,-166176,northeast
2012,NJ,Total Electric Power Industry,Hydroelectric Conventional,10755,northeast
2012,NJ,Total Electric Power Industry,Natural Gas,28284904,northeast
2012,NJ,Total Electric Power Industry,Nuclear,33110224,northeast
2012,NJ,Total Electric Power Industry,Other Gases,142181,northeast
2012,NJ,Total Electric Power Industry,Other,632551,northeast
2012,NJ,Total Electric Power Industry,Petroleum,70779,northeast
2012,NJ,Total Electric Power Industry,Solar Thermal and Photovoltaic,304326,northeast
2012,NJ,Total Electric Power Industry,Other Biomass,964821,northeast
2012,NJ,Total Electric Power Industry,Wind,11568,northeast
2012,NJ,"combined Heat and Power, Industrial Power",Total,774084,northeast
2012,NJ,"combined Heat and Power, Industrial Power",Natural Gas,481355,northeast
2012,NJ,"combined Heat and Power, Industrial Power",Other Gases,142181,northeast
2012,NJ,"combined Heat and Power, Industrial Power",Other,107417,northeast
2012,NJ,"combined Heat and Power, Industrial Power",Petroleum,41950,northeast
2012,NJ,"combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,1181,northeast
2012,NJ,"combined Heat and Power, Commercial Power",Total,534209,northeast
2012,NJ,"combined Heat and Power, Commercial Power",Natural Gas,192430,northeast
2012,NJ,"combined Heat and Power, Commercial Power",Other,146834,northeast
2012,NJ,"combined Heat and Power, Commercial Power",Petroleum,749,northeast
2012,NJ,"combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,37252,northeast
2012,NJ,"combined Heat and Power, Commercial Power",Other Biomass,156945,northeast
2012,NJ,"combined Heat and Power, Electric Power",Total,7407485,northeast
2012,NJ,"combined Heat and Power, Electric Power",Coal,1246295,northeast
2012,NJ,"combined Heat and Power, Electric Power",Natural Gas,6052654,northeast
2012,NJ,"combined Heat and Power, Electric Power",Petroleum,7226,northeast
2012,NJ,"combined Heat and Power, Electric Power",Other Biomass,101310,northeast
2012,NJ,"Electric Generators, Independent Power Producers",Total,56635697,northeast
2012,NJ,"Electric Generators, Independent Power Producers",Coal,651180,northeast
2012,NJ,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,10755,northeast
2012,NJ,"Electric Generators, Independent Power Producers",Natural Gas,21525657,northeast
2012,NJ,"Electric Generators, Independent Power Producers",Nuclear,33110224,northeast
2012,NJ,"Electric Generators, Independent Power Producers",Other,378300,northeast
2012,NJ,"Electric Generators, Independent Power Producers",Petroleum,16894,northeast
2012,NJ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,224553,northeast
2012,NJ,"Electric Generators, Independent Power Producers",Other Biomass,706566,northeast
2012,NJ,"Electric Generators, Independent Power Producers",Wind,11568,northeast
2012,NJ,"Electric Generators, Electric Utilities",Total,-88066,northeast
2012,NJ,"Electric Generators, Electric Utilities",Coal,0,northeast
2012,NJ,"Electric Generators, Electric Utilities",Pumped Storage,-166176,northeast
2012,NJ,"Electric Generators, Electric Utilities",Natural Gas,32809,northeast
2012,NJ,"Electric Generators, Electric Utilities",Petroleum,3961,northeast
2012,NJ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,41340,northeast
2013,NJ,Total Electric Power Industry,Total,64750941.71,northeast
2013,NJ,Total Electric Power Industry,Coal,2021618.38,northeast
2013,NJ,Total Electric Power Industry,Hydroelectric Conventional,18274,northeast
2013,NJ,Total Electric Power Industry,Natural Gas,27076530.27,northeast
2013,NJ,Total Electric Power Industry,Nuclear,33379688,northeast
2013,NJ,Total Electric Power Industry,Other,625083.54,northeast
2013,NJ,Total Electric Power Industry,Other Biomass,998832.18,northeast
2013,NJ,Total Electric Power Industry,Other Gases,223164.02,northeast
2013,NJ,Total Electric Power Industry,Petroleum,161598.54,northeast
2013,NJ,Total Electric Power Industry,Pumped Storage,-202133,northeast
2013,NJ,Total Electric Power Industry,Solar Thermal and Photovoltaic,437408.78,northeast
2013,NJ,Total Electric Power Industry,Wind,10877,northeast
2013,NJ,"Electric Generators, Independent Power Producers",Total,56082922.34,northeast
2013,NJ,"Electric Generators, Independent Power Producers",Coal,434489.39,northeast
2013,NJ,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,18274,northeast
2013,NJ,"Electric Generators, Independent Power Producers",Natural Gas,20714928.54,northeast
2013,NJ,"Electric Generators, Independent Power Producers",Nuclear,33379688,northeast
2013,NJ,"Electric Generators, Independent Power Producers",Other,386119.84,northeast
2013,NJ,"Electric Generators, Independent Power Producers",Other Biomass,749400.16,northeast
2013,NJ,"Electric Generators, Independent Power Producers",Petroleum,78331.41,northeast
2013,NJ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,310814,northeast
